CustomerID,Age,Gender,AnnualIncome,SpendingScore,TimeOnWebsite,PreviousPurchases,ProductCategory,DiscountUsed,Purchased
3750,64,Male,129688,96,23,0,Sports,Yes,1
3751,48,Male,95587,36,58,5,Groceries,No,0
3752,51,Female,126520,79,56,4,Electronics,Yes,1
3753,56,Female,31695,19,24,6,Clothing,Yes,1
3754,20,Female,147135,64,29,11,Beauty,Yes,1
3755,25,Female,43123,22,48,11,Clothing,Yes,1
3756,40,Male,78481,34,47,6,Clothing,No,1
3757,31,Female,93438,56,8,1,Beauty,No,0
3758,44,Male,131491,17,26,0,Sports,Yes,1
3759,46,Male,149525,76,15,17,Clothing,Yes,1
3760,56,Male,37573,89,57,11,Clothing,Yes,1
3761,56,Female,141844,56,1,6,Electronics,No,1
3762,18,Male,114910,17,28,18,Electronics,No,1
3763,34,Male,76494,74,49,2,Groceries,Yes,1
3764,58,Female,32288,92,47,9,Beauty,Yes,1
3765,47,Male,66978,82,46,10,Sports,No,1
3766,30,Female,92420,18,14,4,Sports,Yes,0
3767,38,Female,137845,45,42,1,Groceries,No,0
3768,36,Female,96095,96,34,7,Sports,Yes,1
3769,36,Male,74672,78,59,13,Sports,Yes,1
3770,42,Female,81821,56,31,7,Electronics,Yes,1
3771,39,Female,103661,80,6,5,Sports,Yes,1
3772,48,Female,89224,50,49,0,Sports,No,0
3773,34,Female,109405,58,5,0,Groceries,No,0
3774,40,Male,132418,18,31,7,Groceries,No,1
3775,49,Female,123673,80,37,10,Clothing,Yes,1
3776,27,Male,74796,81,15,17,Sports,Yes,1
3777,27,Female,64706,7,15,9,Sports,No,0
3778,53,Male,148554,76,52,11,Sports,No,1
3779,25,Female,143777,98,43,19,Electronics,Yes,1
3780,37,Male,24023,10,5,15,Sports,No,0
3781,49,Female,134286,69,28,4,Electronics,Yes,1
3782,31,Male,102636,85,33,15,Clothing,No,1
3783,45,Male,56735,3,11,11,Beauty,Yes,1
3784,63,Male,92959,83,43,5,Sports,Yes,1
3785,41,Female,59218,44,6,4,Groceries,No,0
3786,32,Male,32213,99,23,0,Groceries,No,0
3787,39,Male,121519,70,40,18,Sports,Yes,1
3788,47,Male,142513,14,2,9,Electronics,Yes,1
3789,21,Male,118694,4,15,13,Groceries,No,0
3790,30,Female,48460,18,23,2,Groceries,Yes,0
3791,40,Male,144579,93,22,5,Clothing,No,0
3792,25,Male,84680,99,9,4,Clothing,Yes,1
3793,35,Male,137725,52,47,16,Clothing,No,1
3794,29,Female,51017,38,40,17,Groceries,Yes,1
3795,48,Male,118536,80,30,11,Groceries,Yes,1
3796,31,Male,112038,20,16,4,Sports,Yes,0
3797,51,Male,50990,88,59,8,Sports,Yes,1
3798,35,Male,39515,99,46,11,Electronics,Yes,1
3799,51,Female,49991,44,47,19,Groceries,Yes,1
3800,28,Male,27634,51,52,8,Sports,Yes,1
3801,58,Male,97034,19,30,2,Sports,No,0
3802,29,Female,96452,68,45,0,Clothing,No,1
3803,32,Female,49377,97,9,14,Clothing,Yes,1
3804,48,Female,53001,66,1,9,Clothing,No,1
3805,46,Male,21391,13,59,13,Beauty,No,1
3806,43,Female,85206,62,38,6,Sports,Yes,1
3807,35,Male,129388,61,8,3,Clothing,No,0
3808,49,Female,62215,30,59,4,Clothing,Yes,1
3809,39,Male,99720,98,59,19,Groceries,No,1
3810,55,Female,47114,30,52,15,Clothing,No,1
3811,34,Male,31882,51,18,2,Groceries,No,0
3812,40,Female,133142,88,27,16,Electronics,Yes,1
3813,41,Male,37273,48,18,12,Clothing,No,0
3814,25,Male,126206,33,32,5,Groceries,Yes,1
3815,58,Male,65647,74,58,4,Clothing,Yes,1
3816,23,Male,102665,82,49,15,Electronics,No,1
3817,22,Male,84892,19,32,10,Clothing,Yes,1
3818,61,Male,62679,71,53,16,Groceries,Yes,1
3819,46,Male,20427,57,48,4,Electronics,No,1
3820,45,Male,116952,19,45,5,Electronics,Yes,1
3821,28,Female,149669,88,54,9,Electronics,No,1
3822,18,Male,86267,79,36,0,Beauty,No,1
3823,60,Male,20799,41,36,9,Groceries,Yes,1
3824,36,Female,75659,42,21,16,Beauty,No,0
3825,26,Male,114409,87,46,2,Electronics,No,1
3826,44,Female,27025,52,32,1,Beauty,Yes,1
3827,51,Male,34481,4,31,16,Clothing,Yes,1
3828,61,Female,45411,4,37,3,Beauty,Yes,1
3829,21,Female,116894,5,16,1,Sports,Yes,0
3830,53,Male,125928,41,46,4,Electronics,No,0
3831,35,Female,143014,87,46,9,Electronics,No,1
3832,32,Male,34961,61,14,0,Groceries,No,0
3833,30,Male,41767,75,57,0,Clothing,No,1
3834,36,Male,140895,55,24,3,Groceries,No,0
3835,23,Male,71690,75,25,6,Beauty,Yes,1
3836,29,Female,72870,13,46,13,Sports,No,1
3837,54,Male,126536,14,51,13,Sports,No,1
3838,34,Female,56135,60,35,17,Sports,No,1
3839,40,Female,84514,72,17,1,Sports,No,0
3840,43,Male,106928,25,46,0,Clothing,Yes,1
3841,46,Male,148705,82,42,15,Beauty,Yes,1
3842,50,Male,98798,44,45,17,Sports,Yes,1
3843,44,Male,90765,82,54,15,Electronics,No,1
3844,42,Female,43772,10,4,5,Beauty,No,0
3845,27,Male,38799,71,11,9,Clothing,No,1
3846,64,Female,132051,50,47,1,Sports,Yes,1
3847,40,Male,149941,44,15,6,Clothing,No,0
3848,38,Male,43555,14,30,16,Sports,Yes,1
3849,38,Male,112152,15,24,2,Electronics,No,0
3850,60,Male,147219,16,2,19,Beauty,Yes,1
3851,30,Female,39333,2,43,11,Electronics,Yes,1
3852,54,Female,24261,30,34,1,Sports,No,0
3853,50,Male,139833,30,23,6,Groceries,No,0
3854,41,Female,89002,82,31,16,Beauty,Yes,1
3855,61,Female,66553,31,37,18,Clothing,Yes,1
3856,28,Male,23088,77,13,11,Sports,Yes,1
3857,34,Male,65783,20,33,8,Electronics,Yes,1
3858,21,Female,21115,49,7,13,Groceries,Yes,1
3859,64,Female,90114,35,32,1,Sports,No,0
3860,42,Female,88126,23,7,3,Clothing,Yes,0
3861,47,Female,92908,97,42,18,Electronics,No,1
3862,26,Male,89109,99,38,15,Beauty,No,1
3863,38,Male,22978,100,52,16,Groceries,No,1
3864,37,Female,128943,61,44,1,Sports,No,1
3865,36,Male,29422,84,13,16,Sports,No,1
3866,36,Female,63626,55,24,18,Sports,Yes,1
3867,29,Female,109233,67,28,7,Sports,No,1
3868,54,Male,76174,8,32,19,Electronics,Yes,1
3869,59,Female,116356,40,43,5,Beauty,No,0
3870,34,Female,57743,59,18,11,Clothing,Yes,1
3871,54,Male,90461,32,34,17,Groceries,No,1
3872,56,Male,77199,93,48,1,Sports,Yes,1
3873,45,Female,149000,7,34,18,Sports,Yes,1
3874,58,Female,142778,2,51,9,Beauty,Yes,1
3875,52,Male,49430,85,38,2,Beauty,No,1
3876,64,Female,48834,6,1,11,Electronics,Yes,1
3877,35,Female,44435,92,43,15,Electronics,No,1
3878,31,Male,107212,36,50,11,Electronics,No,1
3879,52,Male,75797,32,42,7,Groceries,Yes,1
3880,61,Male,63554,45,31,4,Electronics,No,0
3881,58,Male,74555,42,50,10,Sports,No,1
3882,24,Male,105350,53,1,9,Electronics,No,1
3883,58,Male,34716,9,51,2,Groceries,No,0
3884,30,Female,80261,75,16,8,Electronics,Yes,1
3885,35,Female,47528,87,58,11,Electronics,No,1
3886,54,Male,21995,75,39,5,Sports,Yes,1
3887,30,Male,42414,49,15,18,Sports,No,0
3888,53,Female,33844,2,33,15,Sports,Yes,1
3889,48,Female,56659,67,23,13,Electronics,Yes,1
3890,19,Female,35522,11,53,3,Sports,No,0
3891,33,Male,125449,50,41,17,Beauty,No,1
3892,26,Male,149632,35,34,9,Clothing,No,1
3893,26,Female,94034,15,17,17,Clothing,No,0
3894,55,Male,62322,75,25,11,Sports,No,1
3895,28,Male,87638,31,56,18,Groceries,Yes,1
3896,39,Male,121334,92,42,7,Sports,Yes,1
3897,50,Female,28524,62,6,0,Sports,Yes,1
3898,53,Female,50846,28,31,13,Electronics,No,1
3899,62,Male,93643,96,5,5,Groceries,No,0
3900,40,Male,80096,25,40,13,Sports,No,1
3901,62,Male,134930,84,40,1,Beauty,Yes,1
3902,62,Male,103804,92,30,8,Clothing,No,1
3903,51,Male,67703,25,5,11,Beauty,Yes,1
3904,26,Female,44399,75,12,4,Beauty,Yes,1
3905,41,Male,95160,83,7,1,Beauty,No,0
3906,25,Male,112662,92,45,18,Groceries,Yes,1
3907,24,Male,108667,1,13,6,Groceries,Yes,1
3908,53,Female,143182,59,49,6,Groceries,Yes,1
3909,35,Female,68591,69,4,9,Clothing,No,1
3910,20,Male,40714,74,50,16,Electronics,Yes,1
3911,45,Female,126167,42,42,13,Sports,No,1
3912,23,Female,55877,34,3,10,Sports,No,0
3913,61,Female,104106,100,12,19,Electronics,Yes,1
3914,61,Female,98018,66,1,5,Sports,No,0
3915,38,Female,119854,18,27,7,Beauty,Yes,1
3916,45,Female,79136,77,43,18,Clothing,No,1
3917,57,Male,53414,5,50,18,Sports,No,1
3918,18,Female,140832,20,13,16,Clothing,No,0
3919,53,Female,106576,66,17,17,Electronics,No,1
3920,38,Male,98943,75,8,11,Sports,No,1
3921,60,Male,143592,62,32,8,Clothing,No,1
3922,52,Male,65468,94,20,15,Beauty,No,1
3923,30,Male,118841,96,51,17,Beauty,Yes,1
3924,27,Female,99702,32,17,15,Electronics,Yes,1
3925,61,Female,92108,58,34,15,Groceries,Yes,1
3926,64,Female,118538,50,35,3,Sports,No,0
3927,27,Female,112508,38,35,6,Beauty,Yes,1
3928,63,Male,66835,55,38,0,Beauty,No,1
3929,30,Female,83333,28,42,19,Electronics,No,1
3930,54,Female,62464,74,24,0,Beauty,No,0
3931,55,Male,132454,86,54,7,Sports,No,1
3932,41,Female,42923,81,18,7,Electronics,No,1
3933,19,Female,136062,22,50,9,Clothing,No,1
3934,39,Female,81855,43,46,0,Electronics,No,0
3935,34,Female,87445,83,48,13,Sports,No,1
3936,53,Male,143795,81,39,13,Sports,Yes,1
3937,31,Male,130454,88,33,9,Clothing,No,1
3938,27,Male,141906,36,49,18,Electronics,Yes,1
3939,52,Male,118384,96,23,15,Sports,Yes,1
3940,42,Male,87619,52,25,8,Sports,No,1
3941,20,Female,66146,36,37,19,Clothing,Yes,1
3942,64,Female,80032,28,27,15,Groceries,No,1
3943,55,Male,133521,78,1,19,Electronics,Yes,1
3944,34,Male,136378,58,21,7,Sports,No,1
3945,29,Male,37140,36,59,6,Beauty,Yes,1
3946,41,Female,22670,70,49,10,Clothing,No,1
3947,46,Male,56519,9,10,5,Groceries,Yes,0
3948,60,Female,64512,21,31,14,Groceries,No,1
3949,42,Female,77811,64,44,18,Clothing,No,1
3950,53,Female,123565,76,25,13,Groceries,Yes,1
3951,43,Female,34691,61,20,14,Sports,Yes,1
3952,55,Male,125156,94,57,5,Groceries,Yes,1
3953,18,Female,54262,95,2,9,Electronics,Yes,1
3954,37,Female,74892,40,55,13,Beauty,No,1
3955,45,Male,45595,56,48,15,Sports,Yes,1
3956,33,Female,77207,4,15,12,Clothing,Yes,1
3957,64,Female,148590,31,28,10,Beauty,No,1
3958,34,Female,135589,27,13,2,Sports,No,0
3959,57,Male,53440,58,50,7,Beauty,No,1
3960,45,Female,28630,25,52,2,Groceries,Yes,1
3961,29,Female,51250,69,54,1,Clothing,Yes,1
3962,44,Male,114334,70,14,13,Clothing,Yes,1
3963,59,Male,149228,5,50,19,Electronics,Yes,1
3964,64,Female,128572,91,2,14,Groceries,No,1
3965,47,Female,118748,8,34,2,Electronics,Yes,1
3966,58,Male,127461,9,35,0,Electronics,Yes,1
3967,51,Female,97518,15,37,14,Groceries,No,1
3968,54,Male,94191,100,25,19,Sports,No,1
3969,23,Female,84791,7,48,1,Electronics,No,0
3970,24,Male,104118,96,54,17,Beauty,Yes,1
3971,49,Female,120591,72,15,0,Sports,Yes,1
3972,49,Male,83753,15,12,8,Groceries,No,0
3973,42,Male,130261,37,9,2,Clothing,Yes,0
3974,50,Male,80520,83,58,1,Sports,Yes,1
3975,24,Male,24008,39,31,3,Electronics,No,0
3976,29,Male,64464,6,14,15,Beauty,No,0
3977,33,Female,127408,83,29,0,Groceries,No,1
3978,33,Female,20496,57,53,8,Clothing,Yes,1
3979,60,Male,119767,92,48,7,Beauty,Yes,1
3980,53,Female,148747,81,43,5,Clothing,Yes,1
3981,30,Female,43212,19,38,19,Groceries,No,1
3982,24,Female,40637,63,42,17,Sports,Yes,1
3983,53,Female,65227,31,8,15,Electronics,Yes,1
3984,64,Female,102413,75,48,7,Groceries,No,1
3985,26,Female,139753,79,3,3,Beauty,Yes,1
3986,49,Male,140118,10,2,2,Sports,Yes,0
3987,28,Female,103346,87,16,14,Clothing,No,1
3988,25,Female,29884,67,19,5,Sports,No,0
3989,50,Female,136481,62,30,0,Sports,No,1
3990,40,Male,88259,3,41,17,Beauty,No,1
3991,42,Female,69810,18,16,10,Electronics,No,0
3992,25,Female,149926,25,31,2,Sports,Yes,1
3993,62,Female,24761,20,54,12,Sports,No,1
3994,39,Male,93166,58,58,16,Electronics,No,1
3995,21,Female,147342,93,28,17,Electronics,No,1
3996,57,Male,36375,86,4,13,Clothing,Yes,1
3997,20,Female,127045,50,10,6,Clothing,Yes,1
3998,46,Male,45218,79,51,6,Electronics,No,1
3999,58,Male,50565,10,45,13,Groceries,Yes,1
4000,46,Male,122654,21,18,14,Electronics,Yes,1
4001,51,Female,52975,29,47,11,Clothing,Yes,1
4002,51,Male,47073,96,32,11,Beauty,No,1
4003,45,Male,89726,10,30,7,Beauty,Yes,1
4004,30,Male,21883,13,36,15,Sports,Yes,1
4005,32,Male,88422,47,9,8,Beauty,No,0
4006,40,Female,69629,23,36,1,Clothing,No,0
4007,61,Female,84170,50,29,13,Beauty,Yes,1
4008,43,Female,94489,87,16,15,Groceries,No,1
4009,21,Female,28381,95,28,4,Electronics,No,1
4010,43,Male,43238,4,21,4,Electronics,No,0
4011,57,Female,33795,67,47,19,Clothing,No,1
4012,26,Male,115964,85,56,17,Sports,Yes,1
4013,22,Female,82999,53,2,17,Electronics,No,1
4014,49,Female,69907,2,59,4,Beauty,No,0
4015,37,Female,29638,68,46,10,Groceries,Yes,1
4016,28,Male,90467,65,35,12,Sports,No,1
4017,32,Female,62623,79,54,2,Sports,Yes,1
4018,49,Female,58492,57,28,16,Sports,No,1
4019,45,Female,46411,97,55,17,Electronics,Yes,1
4020,39,Male,130724,70,36,13,Sports,No,1
4021,58,Female,40534,7,31,11,Clothing,No,1
4022,34,Female,122364,19,33,13,Beauty,Yes,1
4023,43,Male,49181,44,23,17,Groceries,Yes,1
4024,61,Male,123069,63,41,19,Beauty,Yes,1
4025,24,Female,39996,65,17,1,Clothing,Yes,1
4026,59,Female,92089,39,46,6,Clothing,Yes,1
4027,43,Female,125682,83,49,14,Beauty,No,1
4028,42,Male,103609,26,1,9,Electronics,Yes,1
4029,27,Male,136004,44,42,14,Clothing,No,1
4030,62,Male,92666,12,23,16,Sports,Yes,1
4031,36,Female,49405,22,48,10,Groceries,Yes,1
4032,28,Male,121490,77,27,1,Groceries,No,1
4033,30,Female,146900,92,25,17,Clothing,No,1
4034,25,Male,91325,14,32,3,Sports,No,0
4035,57,Male,48930,86,19,8,Beauty,No,1
4036,21,Male,134426,30,24,16,Groceries,Yes,1
4037,64,Female,37529,44,57,16,Sports,No,1
4038,48,Female,73546,84,3,16,Sports,Yes,1
4039,45,Female,27942,91,12,15,Electronics,Yes,1
4040,28,Female,27548,38,35,19,Clothing,Yes,1
4041,60,Male,135248,59,15,7,Sports,No,1
4042,18,Female,38296,42,17,14,Beauty,No,0
4043,64,Male,71016,52,50,0,Groceries,No,1
4044,55,Female,117780,63,32,18,Electronics,No,1
4045,41,Female,20296,61,7,14,Beauty,No,1
4046,64,Male,87945,34,19,8,Groceries,No,0
4047,48,Male,79980,39,7,4,Clothing,Yes,0
4048,58,Female,76782,41,5,15,Beauty,No,0
4049,63,Female,54229,37,58,12,Groceries,Yes,1
4050,43,Male,116382,65,40,15,Electronics,Yes,1
4051,22,Male,73444,79,21,10,Groceries,No,1
4052,37,Male,55036,32,48,12,Sports,No,1
4053,58,Male,135682,8,48,5,Electronics,No,0
4054,28,Male,149114,97,51,19,Beauty,No,1
4055,50,Female,59322,18,57,16,Clothing,Yes,1
4056,55,Female,134695,45,47,4,Electronics,No,0
4057,44,Female,47167,93,7,16,Electronics,No,1
4058,51,Female,71667,96,37,0,Electronics,Yes,1
4059,32,Male,114527,33,23,4,Groceries,Yes,0
4060,49,Male,103337,5,11,4,Sports,No,0
4061,38,Male,71468,82,10,6,Clothing,Yes,1
4062,63,Female,92894,74,57,15,Clothing,No,1
4063,22,Male,73084,36,21,17,Sports,No,0
4064,23,Male,83138,97,55,5,Groceries,Yes,1
4065,55,Female,42588,23,59,1,Groceries,Yes,1
4066,39,Female,82901,40,41,12,Sports,No,1
4067,35,Female,37671,5,33,9,Sports,No,1
4068,31,Male,145724,34,20,19,Beauty,No,0
4069,27,Male,103038,24,33,10,Groceries,Yes,1
4070,63,Female,110664,17,40,1,Electronics,Yes,1
4071,30,Female,51645,95,35,7,Clothing,No,1
4072,48,Male,27637,71,34,18,Groceries,No,1
4073,47,Female,20660,81,36,19,Sports,Yes,1
4074,20,Male,127211,92,27,16,Electronics,No,1
4075,47,Female,26922,22,19,15,Beauty,Yes,1
4076,23,Female,113697,15,43,9,Beauty,No,1
4077,46,Female,64721,15,5,4,Electronics,Yes,0
4078,25,Male,77256,25,29,13,Electronics,No,1
4079,61,Male,141025,53,56,18,Sports,No,1
4080,62,Female,137217,21,10,3,Sports,No,0
4081,60,Male,89506,66,56,19,Clothing,Yes,1
4082,61,Female,88943,91,59,15,Clothing,No,1
4083,50,Female,144338,32,55,14,Beauty,No,1
4084,34,Male,47843,21,40,8,Electronics,No,1
4085,28,Male,29046,68,13,2,Beauty,No,0
4086,30,Male,109336,44,29,8,Sports,No,1
4087,28,Male,83985,83,5,17,Groceries,No,1
4088,48,Female,100083,66,58,3,Sports,Yes,1
4089,45,Male,123064,90,58,18,Groceries,Yes,1
4090,61,Male,116925,98,59,3,Electronics,No,1
4091,23,Female,146417,14,12,8,Electronics,No,0
4092,58,Female,136585,15,59,0,Electronics,Yes,1
4093,33,Female,50346,20,13,0,Clothing,Yes,0
4094,21,Female,108284,34,22,19,Clothing,No,0
4095,52,Male,143152,36,40,18,Groceries,Yes,1
4096,43,Male,131769,83,15,2,Beauty,No,0
4097,29,Female,122391,9,13,9,Beauty,No,0
4098,28,Female,111384,71,1,11,Groceries,Yes,1
4099,54,Male,73526,30,54,17,Clothing,No,1
4100,42,Male,93143,77,38,13,Sports,No,1
4101,35,Male,56787,91,43,9,Groceries,No,1
4102,36,Male,53583,63,45,9,Beauty,No,1
4103,40,Male,32563,35,53,17,Groceries,Yes,1
4104,55,Female,66060,13,52,0,Groceries,Yes,1
4105,35,Female,149537,79,1,14,Electronics,Yes,1
4106,43,Female,141943,46,11,7,Clothing,No,0
4107,23,Female,134462,56,58,2,Electronics,Yes,1
4108,21,Male,53690,9,43,17,Clothing,Yes,1
4109,61,Female,131233,87,40,8,Groceries,Yes,1
4110,46,Male,114712,36,22,15,Clothing,No,0
4111,51,Male,34925,3,35,14,Beauty,No,1
4112,34,Male,106787,98,51,4,Electronics,No,1
4113,60,Male,103184,19,44,12,Groceries,No,1
4114,60,Male,40108,28,6,19,Beauty,No,0
4115,33,Male,96515,23,28,6,Clothing,Yes,1
4116,19,Male,88258,7,31,15,Clothing,Yes,1
4117,51,Female,25355,76,55,6,Beauty,Yes,1
4118,25,Male,66069,14,8,15,Clothing,No,0
4119,30,Female,114335,46,5,12,Electronics,Yes,1
4120,59,Female,120854,15,42,16,Sports,Yes,1
4121,25,Male,74471,67,54,8,Clothing,No,1
4122,47,Male,52705,15,48,11,Groceries,No,1
4123,49,Female,63909,51,44,12,Clothing,No,1
4124,53,Female,108606,88,17,8,Groceries,No,1
4125,64,Female,148501,8,38,4,Clothing,Yes,1
4126,47,Female,136361,69,9,6,Clothing,No,1
4127,18,Male,73739,62,10,0,Groceries,No,0
4128,60,Male,96820,51,20,3,Electronics,No,0
4129,56,Male,107273,63,14,3,Sports,Yes,1
4130,34,Female,43241,68,14,15,Sports,Yes,1
4131,37,Male,47414,78,26,4,Electronics,Yes,1
4132,41,Female,70818,16,29,3,Clothing,Yes,1
4133,39,Male,40895,84,49,5,Sports,Yes,1
4134,46,Female,112307,24,27,2,Electronics,No,0
4135,39,Male,82409,6,25,7,Electronics,No,0
4136,61,Male,75324,57,16,16,Sports,No,1
4137,26,Female,86920,31,36,17,Groceries,Yes,1
4138,54,Female,73555,6,34,17,Beauty,No,1
4139,27,Female,138642,99,16,11,Groceries,Yes,1
4140,53,Female,85453,79,33,0,Clothing,Yes,1
4141,54,Female,42689,29,3,11,Groceries,No,0
4142,45,Male,84356,67,23,10,Beauty,No,1
4143,45,Female,113011,75,11,12,Beauty,No,1
4144,59,Male,28252,3,48,2,Electronics,No,0
4145,60,Male,50844,28,58,7,Clothing,Yes,1
4146,38,Male,115687,74,18,2,Electronics,Yes,1
4147,41,Male,125542,97,47,16,Groceries,Yes,1
4148,59,Male,43365,48,41,12,Groceries,No,1
4149,57,Female,26026,80,44,9,Sports,Yes,1
4150,19,Female,118303,10,29,16,Electronics,No,1
4151,25,Male,48523,33,59,2,Electronics,Yes,1
4152,44,Male,141297,100,50,12,Electronics,No,1
4153,39,Female,30482,67,5,5,Electronics,Yes,1
4154,54,Female,132105,69,24,13,Beauty,No,1
4155,44,Male,68888,12,29,9,Sports,No,1
4156,46,Female,133884,57,29,19,Clothing,Yes,1
4157,20,Female,126968,44,26,15,Clothing,No,1
4158,61,Female,70110,13,40,17,Clothing,Yes,1
4159,30,Male,110644,24,3,12,Beauty,No,0
4160,62,Female,20493,44,2,9,Sports,Yes,1
4161,27,Male,76194,57,25,5,Sports,No,0
4162,53,Male,102001,96,19,9,Beauty,Yes,1
4163,26,Male,59767,16,40,4,Electronics,Yes,1
4164,44,Male,49550,96,2,5,Groceries,Yes,1
4165,51,Male,33833,100,19,6,Electronics,Yes,1
4166,18,Female,22970,21,1,10,Clothing,No,0
4167,49,Male,118315,76,27,15,Electronics,No,1
4168,42,Male,115494,51,54,11,Beauty,Yes,1
4169,46,Male,142512,21,45,11,Clothing,Yes,1
4170,24,Female,147424,60,55,19,Groceries,No,1
4171,20,Female,133855,51,52,4,Clothing,Yes,1
4172,37,Female,102681,21,49,15,Electronics,Yes,1
4173,37,Female,121489,6,35,5,Sports,Yes,1
4174,47,Female,69177,73,41,8,Sports,No,1
4175,52,Female,87342,65,5,4,Sports,Yes,1
4176,52,Female,141339,76,38,15,Clothing,No,1
4177,56,Male,91200,58,4,17,Sports,No,1
4178,44,Male,81501,78,17,18,Beauty,No,1
4179,43,Female,48900,6,53,11,Groceries,Yes,1
4180,31,Male,34126,65,21,1,Sports,Yes,1
4181,34,Male,131198,86,53,9,Beauty,Yes,1
4182,35,Female,90690,34,48,11,Beauty,No,1
4183,62,Male,107744,56,31,13,Clothing,Yes,1
4184,46,Male,99303,75,48,17,Clothing,Yes,1
4185,37,Female,105579,3,22,18,Groceries,No,0
4186,44,Male,67994,42,11,5,Groceries,No,0
4187,35,Female,87061,62,34,4,Electronics,No,1
4188,21,Female,119064,6,49,15,Groceries,Yes,1
4189,18,Male,36978,6,15,13,Clothing,Yes,1
4190,18,Male,76344,63,50,12,Beauty,Yes,1
4191,43,Male,66648,20,10,1,Electronics,No,0
4192,62,Female,21055,21,38,1,Groceries,Yes,1
4193,37,Female,95582,2,32,11,Beauty,No,1
4194,40,Female,121387,90,53,0,Clothing,Yes,1
4195,27,Male,101214,95,48,18,Sports,Yes,1
4196,28,Male,64876,90,31,15,Electronics,Yes,1
4197,58,Female,138363,56,37,6,Beauty,Yes,1
4198,58,Male,112160,96,44,6,Clothing,Yes,1
4199,22,Male,127954,10,28,15,Clothing,No,1
4200,18,Female,58725,87,31,5,Electronics,No,1
4201,34,Female,25255,70,6,17,Electronics,Yes,1
4202,39,Male,94947,23,14,0,Groceries,Yes,0
4203,51,Female,73380,92,58,0,Groceries,No,1
4204,62,Male,134648,30,23,13,Electronics,Yes,1
4205,58,Female,73333,78,16,5,Electronics,No,0
4206,46,Female,62459,37,25,5,Beauty,Yes,0
4207,21,Female,136518,55,39,3,Groceries,Yes,1
4208,22,Male,56163,96,2,11,Clothing,No,1
4209,28,Male,53971,49,38,17,Groceries,No,1
4210,38,Female,116771,34,41,9,Groceries,Yes,1
4211,52,Female,85149,44,39,2,Electronics,No,0
4212,29,Female,147150,22,34,2,Electronics,No,0
4213,43,Male,104730,31,51,7,Groceries,Yes,1
4214,36,Female,39476,7,40,0,Sports,Yes,1
4215,62,Female,88580,21,43,17,Sports,Yes,1
4216,24,Female,140759,16,25,14,Groceries,Yes,1
4217,64,Female,125576,20,36,19,Sports,No,1
4218,24,Male,106593,43,16,16,Groceries,Yes,1
4219,43,Male,89050,44,57,10,Electronics,Yes,1
4220,57,Female,95526,47,18,12,Electronics,No,0
4221,22,Male,124496,19,13,19,Electronics,No,0
4222,38,Male,129071,48,59,9,Clothing,Yes,1
4223,31,Male,134832,96,37,12,Electronics,Yes,1
4224,21,Female,27507,79,27,16,Electronics,No,1
4225,40,Male,90393,69,34,0,Groceries,Yes,1
4226,59,Male,32118,11,11,19,Sports,No,0
4227,37,Male,70529,79,1,15,Sports,No,1
4228,32,Female,88682,29,13,15,Electronics,No,0
4229,62,Female,111937,45,30,2,Electronics,Yes,1
4230,46,Male,74176,68,5,1,Electronics,Yes,1
4231,25,Male,135481,36,18,5,Groceries,No,0
4232,58,Female,111713,48,14,10,Groceries,Yes,1
4233,36,Female,124060,87,13,2,Groceries,No,0
4234,56,Male,24414,15,32,0,Sports,Yes,1
4235,63,Male,103030,44,7,10,Clothing,Yes,1
4236,45,Female,140360,67,8,12,Sports,No,1
4237,63,Female,105973,96,50,4,Groceries,Yes,1
4238,44,Male,82137,74,7,17,Beauty,Yes,1
4239,21,Female,23937,40,52,14,Clothing,Yes,1
4240,32,Male,56731,86,49,17,Electronics,No,1
4241,52,Male,106862,14,16,14,Sports,Yes,1
4242,54,Male,58665,63,43,19,Clothing,No,1
4243,18,Female,94510,81,31,19,Beauty,Yes,1
4244,20,Male,132681,85,51,19,Clothing,Yes,1
4245,64,Male,37500,51,27,6,Sports,Yes,1
4246,41,Female,134360,79,33,16,Groceries,No,1
4247,44,Female,21750,58,53,7,Electronics,No,1
4248,57,Male,85018,15,29,12,Groceries,No,1
4249,53,Male,145456,65,8,15,Groceries,Yes,1
4250,51,Female,24027,88,33,9,Sports,Yes,1
4251,46,Female,129832,55,41,13,Groceries,Yes,1
4252,41,Female,25745,76,19,5,Groceries,No,0
4253,41,Male,81731,10,21,19,Sports,Yes,1
4254,59,Male,106984,42,41,6,Sports,Yes,1
4255,21,Male,127983,95,21,5,Beauty,No,0
4256,20,Female,48451,11,25,16,Groceries,Yes,1
4257,51,Male,113743,16,42,7,Clothing,No,1
4258,40,Female,91474,73,56,11,Electronics,Yes,1
4259,40,Male,81536,78,23,3,Electronics,Yes,1
4260,62,Female,32150,19,11,9,Sports,Yes,1
4261,22,Male,33406,31,33,5,Sports,Yes,1
4262,48,Male,39781,73,20,6,Beauty,Yes,1
4263,58,Female,77417,100,25,7,Groceries,No,1
4264,23,Female,136047,53,26,2,Sports,Yes,1
4265,54,Male,143971,90,40,7,Sports,Yes,1
4266,27,Female,123157,8,52,14,Electronics,No,1
4267,57,Female,38325,24,12,0,Groceries,No,0
4268,24,Male,88684,8,32,12,Beauty,No,1
4269,56,Female,114415,83,33,17,Sports,Yes,1
